2015-11-13;480286.8
2015-11-12;529658.85
2015-11-11;506614.5
2015-11-10;532229.25
2015-11-09;533060.85
2015-11-08;518674.8
2015-11-07;513943.5
2015-11-06;531542.55
2015-11-05;566344.8
2015-11-04;506752.05
2015-11-03;509682.6
2015-11-02;513704.1
2015-11-01;501880.05
2015-10-31;506081.1
2015-10-30;527985.15
2015-10-29;522442.2
2015-10-28;531742.05
2015-10-27;499919.7
2015-10-26;488844.3
2015-10-25;499238.25
2015-10-24;462687.75
2015-10-23;473388.3
2015-10-22;428188.95
2015-10-21;527113.65
2015-10-20;512032.5
2015-10-19;516840.45
2015-10-18;541966.95
2015-10-17;533422.05
2015-10-16;556269
2015-10-15;562567.95
2015-10-14;560100.45
2015-10-13;547948.8
2015-10-12;558435.15
2015-10-11;556770.9
2015-10-10;563978.1
2015-10-09;559447.35
2015-10-08;531468
2015-10-07;509348.7
2015-10-06;508632.6
2015-10-05;497970.9
2015-10-04;514518.9
2015-10-03;500367
2015-10-02;521123.4
2015-10-01;492565.5
2015-09-30;508814.25
2015-09-29;523821.9
2015-09-28;560166.6
2015-09-27;526439.55
2015-09-26;515148.9
2015-09-25;516997.95
2015-09-24;524375.25
2015-09-23;480637.5
2015-09-22;488897.85
2015-09-21;518889
2015-09-20;454422.15
2015-09-19;488872.65
2015-09-18;523807.2
2015-09-17;530331.9
2015-09-16;528798.9
2015-09-15;544687.5
2015-09-14;466880.4
2015-09-13;454144.95
2015-09-12;476423.85
2015-09-11;400901.55
2015-09-10;395495.1
2015-09-09;469275.45
2015-09-08;533182.65
2015-09-07;527479.05
2015-09-06;523885.95
2015-09-05;523684.35
2015-09-04;578159.4
2015-09-03;605604.3
2015-09-02;621250.35
2015-09-01;572070.45
2015-08-31;560383.95
2015-08-30;521510.85
2015-08-29;525714
2015-08-28;508842.6
2015-08-27;512085
2015-08-26;535082.1
2015-08-25;523282.2
2015-08-24;529252.5
2015-08-23;540984.15
2015-08-22;573439.65
2015-08-21;590311.05
2015-08-20;476353.5
2015-08-19;543023.25
2015-08-18;536595.15
2015-08-17;558816.3
2015-08-16;537049.8
2015-08-15;526837.5
2015-08-14;531797.7
2015-08-13;503370
2015-08-12;517111.35
2015-08-11;535296.3
2015-08-10;495571.65
2015-08-09;523811.4
2015-08-08;469995.75
2015-08-07;500877.3
2015-08-06;443476.95
2015-08-05;555615.9
2015-08-04;462750.75
2015-08-03;504791.7
2015-08-02;542310.3
2015-08-01;545252.4
